from_user_screen_name,state_account,bus_int_ind,other_ind,bus_orgs_unofficial,retweet_count,mtot,exception_mag,kauffman,retweet_dummy,mention_dummy,url_dummy,monday,tuesday,wednesday,thursday,friday,saturday,sunday,from_user_followers_count,from_user_friends_count,from_user_listed_count,from_user_statuses_count,entities_mentions_count,morning,day,evening,night
grdnrmt,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.29801142,-.21120217,-.26829019,-.44835854,-.51384372,0,1,0,0
grdnrmt,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.29770169,-.21182957,-.26829019,-.44905934,-.51384372,0,1,0,0
grdnrmt,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-.29770169,-.21182957,-.26829019,-.44905934,-.51384372,1,0,0,0
grdnrmt,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.29770169,-.21182957,-.26829019,-.44905934,-.51384372,1,0,0,0
grdnrmt,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,-.29752469,-.21195506,-.26829019,-.44923455,-.51384372,0,1,0,0
greenkatphoto,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.29805565,-.20605744,-.17132744,-.42298859,-.51384372,0,0,1,0
greenkatphoto,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.29854238,-.20618293,-.1697114,-.42439026,-.51384372,0,0,1,0
GregForMontana,0,1,0,0,7,0,0,0,1,0,1,0,0,0,1,0,0,0,-.23128623,-.094002865,-.23920137,-.5678845,-.51384372,0,1,0,0
GrindTV,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,.41516933,-.19250549,.36843181,.12337597,.82878017,0,1,0,0
grizzlyfireplac,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31358653,-.24558398,-.28929877,-.60289085,-.51384372,0,0,1,0
Grvyrdmama,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.27668414,.12420869,-.23920137,.90928316,-.51384372,0,1,0,0
GuarenasRepano,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.30792284,-.23416521,-.28929877,-.5917477,-.51384372,0,1,0,0
HarvestLife_MT,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.29925033,-.20128916,-.25212973,-.53547132,-.51384372,0,1,0,0
HarvestLife_MT,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.29876363,-.20154013,-.25212973,-.53701311,-.51384372,0,1,0,0
HarvestLife_MT,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.29956007,-.20166561,-.25212973,-.53750372,-.51384372,0,1,0,0
HarvestLife_MT,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.29956007,-.20166561,-.25212973,-.53750372,-.51384372,0,1,0,0
HazerLive,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-.29871938,-.23291039,-.23596928,-.53641742,.82878017,1,0,0,0
HazerLive,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-.29880786,-.23291039,-.23596928,-.53711826,.82878017,1,0,0,0
HazerLive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.29880786,-.23291039,-.23596928,-.53711826,-.51384372,0,1,0,0
HazerLive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.29880786,-.23291039,-.23596928,-.53711826,-.51384372,1,0,0,0
HazerLive,0,1,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,-.29876363,-.23291039,-.23596928,-.53753871,.82878017,1,0,0,0
HazerLive,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-.29876363,-.23291039,-.23596928,-.53753871,-.51384372,0,1,0,0
HazerLive,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-.29876363,-.23291039,-.23596928,-.53753871,.82878017,1,0,0,0
HazerLive,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.29876363,-.23291039,-.23596928,-.53753871,-.51384372,1,0,0,0
HazerLive,0,1,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,-.29876363,-.23291039,-.23596928,-.53753871,.82878017,1,0,0,0
HazerLive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.29885212,-.23291039,-.23758532,-.5381695,-.51384372,0,1,0,0
HazerLive,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-.29911759,-.23303588,-.23758532,-.53943098,.82878017,0,1,0,0
HazerLive,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-.29925033,-.23291039,-.23758532,-.5407275,.82878017,0,1,0,0
HeadhuntersFly,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,.033313651,.17854199,-.12931025,-.35409731,.82878017,0,0,1,0
HeadhuntersFly,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,.033313651,.17854199,-.12931025,-.35409731,.82878017,0,1,0,0
HeadhuntersFly,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,.032959674,.17866747,-.12931025,-.35458791,.82878017,1,0,0,0
HeadhuntersFly,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,.032340206,.17879294,-.12931025,-.35504344,-.51384372,1,0,0,0
HeadhuntersFly,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.032340206,.17879294,-.12931025,-.35504344,-.51384372,1,0,0,0
hedrickchris,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,-.2688081,-.20141464,-.20688045,-.49689078,.82878017,1,0,0,0
hedrickchris,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-.27292311,-.22839308,-.21011254,-.52285641,.82878017,1,0,0,0
Hellfire_ESS,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-.23252515,-.1401799,-.21496068,-.47930002,2.1714041,0,1,0,0
hermeticmtn,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-.30734763,-.20982188,-.2084965,-.5685153,-.51384372,0,0,1,0
heyyyhay,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30615294,-.19626993,-.25697786,-.55421841,-.51384372,0,0,0,1
HideChewer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-.27168417,.083552822,-.24081741,.36281344,.82878017,1,0,0,0
HideChewer,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.27168417,.083552822,-.24081741,.36281344,-.51384372,1,0,0,0
HideChewer,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-.27256912,.081168681,-.24243346,.35822302,.82878017,1,0,0,0
HideChewer,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-.2730116,.077153295,-.24243346,.35450864,.82878017,1,0,0,0
HideChewer,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.28097615,.032607518,-.24566555,.29591954,-.51384372,0,0,1,0
hminternational,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.22419724,.70229989,.78052348,1.0254102,.82878017,1,0,0,0
HNYMOONislands,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-.29079908,-.20931995,-.24889764,-.56073612,.82878017,1,0,0,0
hoffstryker,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31380776,-.24734071,-.29253086,-.60240024,-.51384372,0,0,0,1
hollykmichels,0,1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,1,-.25177279,-.20279494,-.16809535,-.37252906,-.51384372,0,0,1,0
hollykmichels,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,-.26026833,-.20844159,-.18425581,-.42085108,-.51384372,0,1,0,0
hollywouldskin,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.30460429,-.21810363,-.2650581,-.58747262,-.51384372,0,1,0,0
HTMcGee,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.30991399,-.21408823,-.28768274,-.59661841,-.51384372,0,0,0,1
HubCoffeeMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30663967,-.25261092,-.28283459,-.55351758,-.51384372,0,1,0,0
Hulago,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.30296713,-.18849011,-.22465695,-.47831887,-.51384372,0,1,0,0
huntercovington,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.20695011,-.17983191,-.1131498,-.16448863,-.51384372,0,0,0,1
iexplore,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.23109984,.74922985,.2650049,-.24588966,-.51384372,0,1,0,0
iflyfishmontana,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.28663981,-.0094286362,-.27798647,-.59556717,-.51384372,0,1,0,0
iflyfishmontana,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.28739202,-.0084247878,-.27798647,-.59812522,-.51384372,0,1,0,0
Il_Rocker,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-.30447155,-.22651087,-.28445065,.23694496,.82878017,0,1,0,0
ImDavidAbrams,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.13734885,-.058868174,.14703356,.24784282,-.51384372,1,0,0,0
ImDavidAbrams,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.13787982,-.058617208,.14218542,.24349768,-.51384372,0,0,1,0
ImDavidAbrams,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.13920724,-.065142222,.13733728,.23414165,-.51384372,0,0,1,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58838373,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58838373,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58838373,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31332102,-.19501512,-.29091483,-.58939993,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31345379,-.19501512,-.29091483,-.59052122,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
Improve_HomesMT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.31340954,-.19539157,-.29253086,-.59223825,-.51384372,1,0,0,0
inourdr,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.29756895,-.20078725,-.24889764,-.35872278,-.51384372,0,1,0,0
inourdr,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.29725921,-.20154013,-.24889764,-.36015946,-.51384372,1,0,0,0
iStefPayne,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,.024685396,.79703808,.016133854,-.33552542,-.51384372,0,1,0,0
iStefPayne,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,1,0,0,.024685396,.79703808,.016133854,-.33552542,-.51384372,1,0,0,0
itsShyyyyyyyyyy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30579898,-.17983191,-.29091483,-.56914604,-.51384372,0,0,1,0
Izaakwaltoninn,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.31017947,-.25097966,-.28445065,-.5699169,-.51384372,0,1,0,0
Jaci56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.26093203,-.12600054,-.20041627,-.50183159,-.51384372,0,1,0,0
Jaci56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.26093203,-.12600054,-.20041627,-.50183159,-.51384372,0,1,0,0
jamesridle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.28951591,-.20530456,-.21496068,-.42379454,-.51384372,0,0,1,0
jamesridle,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-.28933892,-.20543005,-.21496068,-.42407489,-.51384372,0,1,0,0
jamesridle,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-.28969288,-.20630841,-.21819277,-.42512611,-.51384372,0,0,1,0
jamesridle,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-.28978139,-.20668486,-.21819277,-.42544147,-.51384372,0,1,0,0
JaymeKFraser,0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,-.22301196,-.06087587,-.079212837,-.26298985,-.51384372,0,1,0,0
Jeff_Greenwald,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.31075469,-.2129589,-.28768274,-.59907132,-.51384372,1,0,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30438304,-.20844159,-.26829019,-.5553748,-.51384372,1,0,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30456004,-.20844159,-.26829019,-.5557602,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30456004,-.20844159,-.26829019,-.5557602,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30464855,-.20844159,-.26829019,-.55642599,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30464855,-.20844159,-.26829019,-.55642599,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.30460429,-.20844159,-.26829019,-.55674142,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-.30460429,-.20844159,-.26829019,-.55674142,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30460429,-.20844159,-.26829019,-.55674142,-.51384372,0,1,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.30460429,-.20844159,-.26829019,-.55674142,-.51384372,0,1,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30451578,-.2083161,-.26829019,-.55698669,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30451578,-.2083161,-.26829019,-.55698669,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-.30451578,-.2083161,-.26829019,-.55698669,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.30451578,-.2083161,-.26829019,-.55698669,-.51384372,0,1,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.30451578,-.2083161,-.26829019,-.55698669,-.51384372,0,1,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-.30451578,-.2083161,-.26829019,-.55698669,-.51384372,0,1,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.30460429,-.20844159,-.26344204,-.55796784,-.51384372,1,0,0,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.30460429,-.20844159,-.26344204,-.55796784,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.30460429,-.20844159,-.26344204,-.55796784,-.51384372,0,0,1,0
jemgrigg,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.30460429,-.20844159,-.26344204,-.55796784,-.51384372,0,0,1,0
JeniaMay,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.3055335,-.22638538,-.28606668,-.57776618,-.51384372,0,1,0,0
JenniferEffect,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.28770176,-.12336543,-.23758532,-.44821835,-.51384372,0,1,0,0
